time;PV1;PV3;PV4;PV5;PV6;PV7;PV8;WP4;WP7;BM1;BM2;BM3;Hydro2
22.02.2016 10:45;0.251146;0.198915;0.128656;0.0655044;0.064148;0.0990547;0.0601278;0.267271;0.33247;0.299597;0.243201;0.241878;0.274596
22.02.2016 11:00;0.26326;0.209083;0.136888;0.0646253;0.0644;0.107062;0.0601722;0.289161;0.343325;0.290674;0.238477;0.238636;0.26138
22.02.2016 11:15;0.269718;0.251521;0.163211;0.072997;0.0780316;0.129079;0.0687255;0.364452;0.41192;0.285955;0.237472;0.241231;0.0572687
22.02.2016 11:30;0.276176;0.293959;0.189534;0.0813687;0.0916632;0.151095;0.0772789;0.439743;0.480516;0.281236;0.236467;0.243827;0.0433186
22.02.2016 11:45;0.282634;0.336397;0.215856;0.0897405;0.105295;0.173112;0.0858322;0.515034;0.549111;0.276517;0.235463;0.246423;0.0462555
22.02.2016 12:00;0.289092;0.378835;0.242179;0.0981122;0.118926;0.195128;0.0943855;0.590325;0.617706;0.271798;0.234458;0.249018;0.113803
22.02.2016 12:15;0.275735;0.378557;0.246374;0.099101;0.120759;0.208169;0.0967106;0.611792;0.59513;0.270109;0.237014;0.253925;0.174743
22.02.2016 12:30;0.262378;0.378279;0.250569;0.10009;0.122592;0.221209;0.0990358;0.633258;0.572554;0.26842;0.23957;0.258832;0.164464
22.02.2016 12:45;0.249022;0.378001;0.254764;0.101079;0.124424;0.23425;0.101361;0.654725;0.549978;0.266731;0.242126;0.263739;0.167401
22.02.2016 13:00;0.235665;0.377723;0.258959;0.102067;0.126257;0.24729;0.103686;0.676192;0.527402;0.265042;0.244682;0.268646;0.197504
22.02.2016 13:15;0.220978;0.372906;0.255176;0.104221;0.125438;0.259834;0.108367;0.639156;0.523582;0.268115;0.24882;0.280878;0.220999
22.02.2016 13:30;0.206291;0.368088;0.251393;0.106375;0.12462;0.272379;0.113048;0.60212;0.519762;0.271187;0.252957;0.293109;0.201909
22.02.2016 13:45;0.191605;0.363271;0.24761;0.108529;0.123801;0.284923;0.117729;0.565083;0.515941;0.27426;0.257094;0.305341;0.0528634
22.02.2016 14:00;0.176918;0.358453;0.243826;0.110683;0.122982;0.297467;0.122409;0.528047;0.512121;0.277332;0.261231;0.317573;0.0161527
22.02.2016 14:15;0.146752;0.293141;0.199062;0.0962008;0.105803;0.243661;0.107693;0.503003;0.49586;0.287269;0.27399;0.332815;0.0139501
22.02.2016 14:30;0.116587;0.227829;0.154298;0.0817189;0.0886242;0.189854;0.0929769;0.477959;0.479598;0.297205;0.286749;0.348058;0.0051395
22.02.2016 14:45;0.0864217;0.162517;0.109534;0.0672371;0.0714451;0.136047;0.0782607;0.452915;0.463337;0.307142;0.299509;0.3633;0.00293686
22.02.2016 15:00;0.0562564;0.0972047;0.0647701;0.0527552;0.0542659;0.0822403;0.0635444;0.427871;0.447075;0.317078;0.312268;0.378542;0.00734214
22.02.2016 15:15;0.0421923;0.107818;0.0485776;0.0395664;0.0406994;0.0852872;0.0630172;0.419116;0.453125;0.325738;0.325473;0.384882;0.0110132
22.02.2016 15:30;0.0281282;0.11843;0.0323851;0.0263776;0.027133;0.0883341;0.06249;0.410362;0.459176;0.334397;0.338678;0.391223;0.11674
22.02.2016 15:45;0.0140641;0.129043;0.0161925;0.0131888;0.0135665;0.091381;0.0619628;0.401607;0.465226;0.343057;0.351883;0.397563;0.109398
22.02.2016 16:00;0;0.139656;0;0;0;0.0944278;0.0614355;0.392852;0.471276;0.351716;0.365088;0.403903;0.0396476
22.02.2016 16:15;0;0.104742;0;0;0;0.0708209;0.0460767;0.404377;0.475103;0.361834;0.372737;0.405055;0.0499266
22.02.2016 16:30;0;0.0698281;0;0;0;0.0472139;0.0307178;0.415902;0.47893;0.371952;0.380386;0.406208;0.0352423
22.02.2016 16:45;0;0.034914;0;0;0;0.023607;0.0153589;0.427427;0.482757;0.38207;0.388035;0.40736;0.137298
22.02.2016 17:00;0;0;0;0;0;0;0;0.438952;0.486585;0.392188;0.395684;0.408513;0.193098
22.02.2016 17:15;0;0;0;0;0;0;0;0.448146;0.485904;0.402626;0.401278;0.412951;0.200441
22.02.2016 17:30;0;0;0;0;0;0;0;0.45734;0.485223;0.413064;0.406872;0.417388;0.19163
22.02.2016 17:45;0;0;0;0;0;0;0;0.466535;0.484543;0.423502;0.412466;0.421826;0.192364
22.02.2016 18:00;0;0;0;0;0;0;0;0.475729;0.483862;0.43394;0.41806;0.426264;0.17254
22.02.2016 18:15;0;0;0;0;0;0;0;0.46216;0.474693;0.443304;0.424494;0.42945;0.13069
22.02.2016 18:30;0;0;0;0;0;0;0;0.44859;0.465523;0.452668;0.430927;0.432635;0.118943
22.02.2016 18:45;0;0;0;0;0;0;0;0.435021;0.456354;0.462032;0.437361;0.435821;0.0506608
22.02.2016 19:00;0;0;0;0;0;0;0;0.421452;0.447185;0.471397;0.443794;0.439007;0.0572687
22.02.2016 19:15;0;0;0;0;0;0;0;0.405565;0.451228;0.477758;0.444051;0.445151;0.0543319
22.02.2016 19:30;0;0;0;0;0;0;0;0.389677;0.455271;0.484119;0.444308;0.451295;0.0469897
22.02.2016 19:45;0;0;0;0;0;0;0;0.37379;0.459314;0.49048;0.444564;0.457439;0.0770925
22.02.2016 20:00;0;0;0;0;0;0;0;0.357902;0.463357;0.496842;0.444821;0.463583;0.0800294
22.02.2016 20:15;0;0;0;0;0;0;0;0.367068;0.494199;0.5003;0.447097;0.46907;0.0873715
22.02.2016 20:30;0;0;0;0;0;0;0;0.376234;0.52504;0.503758;0.449372;0.474556;0.0976505
22.02.2016 20:45;0;0;0;0;0;0;0;0.3854;0.555881;0.507216;0.451648;0.480043;0.0631424
22.02.2016 21:00;0;0;0;0;0;0;0;0.394566;0.586722;0.510674;0.453924;0.485529;0.0528634
22.02.2016 21:15;0;0;0;0;0;0;0;0.363297;0.562991;0.509602;0.455466;0.489579;0.0602056
22.02.2016 21:30;0;0;0;0;0;0;0;0.332028;0.539259;0.50853;0.457009;0.493629;0.0565345
22.02.2016 21:45;0;0;0;0;0;0;0;0.300759;0.515527;0.507458;0.458552;0.497678;0.0653451
22.02.2016 22:00;0;0;0;0;0;0;0;0.26949;0.491795;0.506386;0.460095;0.501728;0.259912
22.02.2016 22:15;0;0;0;0;0;0;0;0.265583;0.46511;0.514576;0.462219;0.506585;0.240822
22.02.2016 22:30;0;0;0;0;0;0;0;0.261675;0.438425;0.522765;0.464343;0.511441;0.215125
22.02.2016 22:45;0;0;0;0;0;0;0;0.257768;0.41174;0.530954;0.466467;0.516298;0.195301
22.02.2016 23:00;0;0;0;0;0;0;0;0.253861;0.385055;0.539144;0.468591;0.521154;0.201909
22.02.2016 23:15;0;0;0;0;0;0;0;0.331539;0.409833;0.545576;0.474232;0.526748;0.208517
22.02.2016 23:30;0;0;0;0;0;0;0;0.409217;0.43461;0.552008;0.479873;0.532342;0.32746
22.02.2016 23:45;0;0;0;0;0;0;0;0.486895;0.459387;0.558441;0.485514;0.537936;0.331865
23.02.2016 00:00;0;0;0;0;0;0;0;0.564574;0.484164;0.564873;0.491154;0.54353;0.218796
23.02.2016 00:15;0;0;0;0;0;0;0;0.590803;0.511102;0.568733;0.496027;0.55073;0.181351
23.02.2016 00:30;0;0;0;0;0;0;0;0.617032;0.53804;0.572592;0.5009;0.55793;0.171072
23.02.2016 00:45;0;0;0;0;0;0;0;0.643261;0.564978;0.576451;0.505772;0.56513;0.176946
23.02.2016 01:00;0;0;0;0;0;0;0;0.66949;0.591915;0.580311;0.510645;0.57233;0.185022
23.02.2016 01:15;0;0;0;0;0;0;0;0.616984;0.567826;0.577766;0.508739;0.575583;0.21072
23.02.2016 01:30;0;0;0;0;0;0;0;0.564477;0.543737;0.575222;0.506833;0.578836;0.208517
23.02.2016 01:45;0;0;0;0;0;0;0;0.511971;0.519647;0.572677;0.504927;0.582089;0.198238
23.02.2016 02:00;0;0;0;0;0;0;0;0.459464;0.495558;0.570133;0.503021;0.585342;0.202643
23.02.2016 02:15;0;0;0;0;0;0;0;0.440618;0.490041;0.570494;0.505769;0.585943;0.196035
23.02.2016 02:30;0;0;0;0;0;0;0;0.421773;0.484524;0.570856;0.508517;0.586543;0.202643
23.02.2016 02:45;0;0;0;0;0;0;0;0.402927;0.479006;0.571217;0.511265;0.587143;0.209251
23.02.2016 03:00;0;0;0;0;0;0;0;0.384082;0.473489;0.571579;0.514013;0.587744;0.190896
23.02.2016 03:15;0;0;0;0;0;0;0;0.371349;0.445559;0.572894;0.514689;0.588756;0.204112
23.02.2016 03:30;0;0;0;0;0;0;0;0.358616;0.417629;0.57421;0.515366;0.589769;0.212922
23.02.2016 03:45;0;0;0;0;0;0;0;0.345883;0.389699;0.575525;0.516042;0.590781;0.207048
23.02.2016 04:00;0;0;0;0;0;0;0;0.33315;0.36177;0.576841;0.516719;0.591794;0.196769
23.02.2016 04:15;0;0;0;0;0;0;0;0.323509;0.330082;0.565837;0.51231;0.586191;0.190162
23.02.2016 04:30;0;0;0;0;0;0;0;0.313869;0.298394;0.554834;0.507901;0.580588;0.20558
23.02.2016 04:45;0;0;0;0;0;0;0;0.304228;0.266706;0.54383;0.503492;0.574984;0.234214
23.02.2016 05:00;0;0;0;0;0;0;0;0.294588;0.235019;0.532827;0.499083;0.569381;0.26138
23.02.2016 05:15;0;0;0;0;0;0;0;0.301022;0.230324;0.517319;0.489229;0.556907;0.286344
23.02.2016 05:30;0;0;0;0;0;0;0;0.307457;0.22563;0.501811;0.479375;0.544432;0.314978
23.02.2016 05:45;0;0;0;0;0;0;0;0.313891;0.220935;0.486303;0.46952;0.531958;0.0895742
23.02.2016 06:00;0;0;0;0;0;0;0;0.320326;0.216241;0.470795;0.459666;0.519484;0.0491924
23.02.2016 06:15;0;0;0;0.0251713;0.0302172;0;0;0.312809;0.210903;0.453634;0.450889;0.50523;0.0521292
23.02.2016 06:30;0;0;0;0.0503426;0.0604345;0;0;0.305293;0.205566;0.436473;0.442113;0.490976;0.0624082
23.02.2016 06:45;0;0;0;0.0755139;0.0906517;0;0;0.297776;0.200229;0.419311;0.433336;0.476722;0.0792952
23.02.2016 07:00;0;0;0;0.100685;0.120869;0;0;0.290259;0.194891;0.40215;0.424559;0.462468;0.0697504
23.02.2016 07:15;0;0;0;0.108379;0.129403;0;0;0.247006;0.157221;0.382673;0.410671;0.445835;0.0646109
23.02.2016 07:30;0;0;0;0.116072;0.137937;0;0;0.203753;0.11955;0.363195;0.396783;0.429203;0.0653451
23.02.2016 07:45;0;0;0;0.123765;0.146471;0;0;0.1605;0.0818794;0.343718;0.382895;0.412571;0.118943
23.02.2016 08:00;0;0;0;0.131459;0.155005;0;0;0.117246;0.0442089;0.324241;0.369007;0.395938;0.179883
23.02.2016 08:15;0;0;0;0.16548;0.191844;0;0.0307038;0.111407;0.047015;0.310571;0.359466;0.382935;0.228341
23.02.2016 08:30;0;0;0;0.199502;0.228684;0;0.0614077;0.105568;0.0498211;0.296901;0.349925;0.369932;0.290015
23.02.2016 08:45;0;0;0;0.233523;0.265523;0;0.0921115;0.0997294;0.0526272;0.283231;0.340384;0.356929;0.232746
23.02.2016 09:00;0;0;0;0.267544;0.302362;0;0.122815;0.0938904;0.0554334;0.269561;0.330843;0.343926;0.175477
23.02.2016 09:15;0;0;0;0.277575;0.309491;0;0.140929;0.0975872;0.0537837;0.262578;0.324472;0.338219;0.118209
23.02.2016 09:30;0;0;0;0.287606;0.316619;0;0.159042;0.101284;0.0521341;0.255596;0.318101;0.332512;0.0381791
23.02.2016 09:45;0;0;0;0.297636;0.323747;0;0.177156;0.104981;0.0504845;0.248613;0.31173;0.326805;0.0550661
23.02.2016 10:00;0;0;0;0.307667;0.330875;0;0.19527;0.108677;0.0488349;0.24163;0.305359;0.321098;0.113069
23.02.2016 10:15;0;0.0130389;0;0.323582;0.342852;0;0.218913;0.108974;0.0537921;0.235464;0.299529;0.318486;0.109398
23.02.2016 10:30;0;0.0260778;0;0.339497;0.354829;0;0.242557;0.109271;0.0587493;0.229299;0.2937;0.315873;0.103524
23.02.2016 10:45;0;0.0391166;0;0.355412;0.366806;0;0.266201;0.109567;0.0637065;0.223133;0.28787;0.313261;0.102056
23.02.2016 11:00;0;0.0521555;0;0.371327;0.378783;0;0.289845;0.109864;0.0686637;0.216967;0.282041;0.310649;0.182085
23.02.2016 11:15;0;0.0391166;0.0217911;0.374855;0.380072;0.0194504;0.305622;0.128182;0.0755756;0.215339;0.28008;0.311308;0.152717
23.02.2016 11:30;0;0.0260778;0.0435822;0.378382;0.381362;0.0389007;0.321398;0.1465;0.0824876;0.21371;0.27812;0.311967;0.0543319
23.02.2016 11:45;0;0.0130389;0.0653733;0.38191;0.382652;0.0583511;0.337175;0.164818;0.0893996;0.212082;0.276159;0.312626;0.0183554
23.02.2016 12:00;0;0;0.0871643;0.385437;0.383941;0.0778015;0.352951;0.183136;0.0963116;0.210453;0.274198;0.313285;0.0168869
23.02.2016 12:15;0;0;0.0823602;0.374266;0.368691;0.0746623;0.355252;0.194069;0.10887;0.21282;0.276234;0.317895;0.0212922
23.02.2016 12:30;0;0;0.077556;0.363094;0.353441;0.0715231;0.357552;0.205002;0.121429;0.215187;0.278269;0.322506;0.185022
23.02.2016 12:45;0;0;0.0727518;0.351922;0.338191;0.0683838;0.359852;0.215934;0.133987;0.217554;0.280304;0.327117;0.196035
23.02.2016 13:00;0;0;0.0679476;0.34075;0.322941;0.0652446;0.362152;0.226867;0.146546;0.219921;0.28234;0.331727;0.168135
23.02.2016 13:15;0;0;0.0638482;0.326331;0.304858;0.0622927;0.359636;0.208841;0.167884;0.225077;0.286795;0.339005;0.157122
23.02.2016 13:30;0;0;0.0597487;0.311912;0.286775;0.0593408;0.35712;0.190815;0.189222;0.230232;0.291251;0.346283;0.167401
23.02.2016 13:45;0;0;0.0556492;0.297494;0.268692;0.0563889;0.354604;0.172789;0.21056;0.235387;0.295707;0.353561;0.124082
23.02.2016 14:00;0;0;0.0515498;0.283075;0.250609;0.053437;0.352088;0.154763;0.231898;0.240543;0.300162;0.360838;0.365639
23.02.2016 14:15;0;0;0.0386623;0.234916;0.205142;0.0400778;0.297474;0.143604;0.252572;0.252077;0.311638;0.373578;0.276065
23.02.2016 14:30;0;0;0.0257749;0.186758;0.159676;0.0267185;0.242859;0.132445;0.273246;0.263611;0.323114;0.386318;0.270191
23.02.2016 14:45;0;0;0.0128874;0.138599;0.11421;0.0133593;0.188245;0.121285;0.29392;0.275145;0.33459;0.399057;0.159325
23.02.2016 15:00;0;0;0;0.0904404;0.0687438;0;0.13363;0.110126;0.314594;0.286679;0.346066;0.411797;0.0543319
23.02.2016 15:15;0;0;0;0.0827306;0.0515579;0;0.133642;0.136297;0.333445;0.2981;0.356125;0.428652;0.0330396
23.02.2016 15:30;0;0;0;0.0750207;0.0343719;0;0.133653;0.162468;0.352295;0.309521;0.366184;0.445508;0.0301028
23.02.2016 15:45;0;0;0;0.0673108;0.017186;0;0.133664;0.18864;0.371146;0.320943;0.376243;0.462364;0.0396476
23.02.2016 16:00;0;0;0;0.0596009;0;0;0.133676;0.214811;0.389997;0.332364;0.386302;0.479219;0.0903084
23.02.2016 16:15;0;0;0;0.0447007;0;0;0.100257;0.236727;0.397681;0.344288;0.391862;0.488241;0.0954479
23.02.2016 16:30;0;0;0;0.0298005;0;0;0.0668379;0.258644;0.405366;0.356211;0.397422;0.497263;0.0844347
23.02.2016 16:45;0;0;0;0.0149002;0;0;0.033419;0.28056;0.413051;0.368135;0.402981;0.506285;0.0917768
23.02.2016 17:00;0;0;0;0;0;0;0;0.302476;0.420736;0.380059;0.408541;0.515308;0.0594714
23.02.2016 17:15;0;0;0;0;0;0;0;0.314866;0.406893;0.387795;0.412574;0.520726;0.0447871
23.02.2016 17:30;0;0;0;0;0;0;0;0.327255;0.39305;0.395532;0.416607;0.526144;0.0550661
23.02.2016 17:45;0;0;0;0;0;0;0;0.339644;0.379207;0.403268;0.42064;0.531562;0.0389134
23.02.2016 18:00;0;0;0;0;0;0;0;0.352034;0.365365;0.411004;0.424673;0.536981;0.061674
23.02.2016 18:15;0;0;0;0;0;0;0;0.35561;0.367189;0.417592;0.433235;0.538279;0.223935
23.02.2016 18:30;0;0;0;0;0;0;0;0.359187;0.369014;0.42418;0.441798;0.539577;0.459618
23.02.2016 18:45;0;0;0;0;0;0;0;0.362763;0.370839;0.430768;0.45036;0.540876;0.319383
23.02.2016 19:00;0;0;0;0;0;0;0;0.36634;0.372664;0.437355;0.458923;0.542174;0.263583
23.02.2016 19:15;0;0;0;0;0;0;0;0.384508;0.432016;0.443712;0.460782;0.541965;0.253304
23.02.2016 19:30;0;0;0;0;0;0;0;0.402676;0.491367;0.450069;0.462641;0.541755;0.25257
23.02.2016 19:45;0;0;0;0;0;0;0;0.420845;0.550718;0.456426;0.4645;0.541546;0.265051
23.02.2016 20:00;0;0;0;0;0;0;0;0.439013;0.61007;0.462783;0.466359;0.541337;0.267988
23.02.2016 20:15;0;0;0;0;0;0;0;0.473961;0.613772;0.46538;0.469746;0.546831;0.272394
23.02.2016 20:30;0;0;0;0;0;0;0;0.508909;0.617475;0.467978;0.473133;0.552325;0.271659
23.02.2016 20:45;0;0;0;0;0;0;0;0.543858;0.621178;0.470575;0.47652;0.557818;0.271659
23.02.2016 21:00;0;0;0;0;0;0;0;0.578806;0.62488;0.473173;0.479907;0.563312;0.212922
23.02.2016 21:15;0;0;0;0;0;0;0;0.628868;0.664459;0.475688;0.484112;0.557732;0.0279001
23.02.2016 21:30;0;0;0;0;0;0;0;0.67893;0.704038;0.478203;0.488317;0.552151;0.0183554
23.02.2016 21:45;0;0;0;0;0;0;0;0.728992;0.743617;0.480718;0.492522;0.546571;0
23.02.2016 22:00;0;0;0;0;0;0;0;0.779054;0.783196;0.483233;0.496727;0.54099;0.00146843
23.02.2016 22:15;0;0;0;0;0;0;0;0.786898;0.809806;0.488691;0.498991;0.536802;0.176211
23.02.2016 22:30;0;0;0;0;0;0;0;0.794742;0.836415;0.494149;0.501255;0.532613;0.194567
23.02.2016 22:45;0;0;0;0;0;0;0;0.802586;0.863025;0.499606;0.503519;0.528425;0.195301
23.02.2016 23:00;0;0;0;0;0;0;0;0.81043;0.889635;0.505064;0.505783;0.524237;0.196769
23.02.2016 23:15;0;0;0;0;0;0;0;0.784032;0.879365;0.51362;0.510288;0.525656;0.193833
23.02.2016 23:30;0;0;0;0;0;0;0;0.757634;0.869095;0.522176;0.514794;0.527076;0.213656
23.02.2016 23:45;0;0;0;0;0;0;0;0.731236;0.858826;0.530732;0.519299;0.528496;0.337004
24.02.2016 00:00;0;0;0;0;0;0;0;0.704838;0.848556;0.539288;0.523805;0.529915;0.337004
24.02.2016 00:15;0;0;0;0;0;0;0;0.695987;0.839373;0.540392;0.527387;0.535094;0.328928
24.02.2016 00:30;0;0;0;0;0;0;0;0.687137;0.830189;0.541496;0.530969;0.540273;0.314244
24.02.2016 00:45;0;0;0;0;0;0;0;0.678286;0.821006;0.5426;0.534552;0.545453;0.312041
24.02.2016 01:00;0;0;0;0;0;0;0;0.669435;0.811822;0.543704;0.538134;0.550632;0.259178
24.02.2016 01:15;0;0;0;0;0;0;0;0.649023;0.789688;0.546894;0.542023;0.547853;0.18649
24.02.2016 01:30;0;0;0;0;0;0;0;0.628611;0.767553;0.550084;0.545913;0.545075;0.193833
24.02.2016 01:45;0;0;0;0;0;0;0;0.608199;0.745419;0.553275;0.549803;0.542297;0.223201
24.02.2016 02:00;0;0;0;0;0;0;0;0.587787;0.723284;0.556465;0.553692;0.539519;0.240088
24.02.2016 02:15;0;0;0;0;0;0;0;0.572852;0.700735;0.568335;0.558626;0.540428;0.220999
24.02.2016 02:30;0;0;0;0;0;0;0;0.557918;0.678186;0.580206;0.56356;0.541337;0.204112
24.02.2016 02:45;0;0;0;0;0;0;0;0.542984;0.655638;0.592076;0.568495;0.542246;0.187959
24.02.2016 03:00;0;0;0;0;0;0;0;0.52805;0.633089;0.603946;0.573429;0.543155;0.212188
24.02.2016 03:15;0;0;0;0;0;0;0;0.499097;0.580063;0.600358;0.57379;0.542073;0.243759
24.02.2016 03:30;0;0;0;0;0;0;0;0.470145;0.527037;0.596771;0.574151;0.540991;0.237151
24.02.2016 03:45;0;0;0;0;0;0;0;0.441192;0.474011;0.593183;0.574513;0.539909;0.22467
24.02.2016 04:00;0;0;0;0;0;0;0;0.412239;0.420985;0.589595;0.574874;0.538827;0.221733
24.02.2016 04:15;0;0;0;0;0;0;0;0.451907;0.424131;0.577133;0.56662;0.53652;0.215859
24.02.2016 04:30;0;0;0;0;0;0;0;0.491574;0.427277;0.564672;0.558365;0.534212;0.256975
24.02.2016 04:45;0;0;0;0;0;0;0;0.531241;0.430423;0.552211;0.550111;0.531905;0.302496
24.02.2016 05:00;0;0;0;0;0;0;0;0.570908;0.433569;0.53975;0.541857;0.529598;0.367841
24.02.2016 05:15;0;0;0;0;0;0;0;0.560624;0.423143;0.53356;0.524986;0.52712;0.400881
24.02.2016 05:30;0;0;0;0;0;0;0;0.550339;0.412716;0.52737;0.508116;0.524641;0.273128
24.02.2016 05:45;0;0;0;0;0;0;0;0.540055;0.402289;0.521181;0.491246;0.522163;0.229809
24.02.2016 06:00;0;0;0;0;0;0;0;0.529771;0.391863;0.514991;0.474376;0.519685;0.229809
24.02.2016 06:15;0;0;0;0;0;0;0;0.530992;0.391616;0.499717;0.456362;0.506847;0.232746
24.02.2016 06:30;0;0;0;0;0;0;0;0.532214;0.391369;0.484443;0.438348;0.494009;0.28928
24.02.2016 06:45;0;0;0;0;0;0;0;0.533436;0.391122;0.469169;0.420334;0.481171;0.249633
24.02.2016 07:00;0;0;0;0;0;0;0;0.534657;0.390875;0.453895;0.40232;0.468333;0.127753
24.02.2016 07:15;0;0;0;0;0;0;0;0.522711;0.405018;0.422786;0.385606;0.436093;0.215859
24.02.2016 07:30;0;0;0;0;0;0;0;0.510765;0.419161;0.391677;0.368892;0.403853;0.230543
24.02.2016 07:45;0;0;0;0;0;0;0;0.498819;0.433304;0.360568;0.352179;0.371613;0.156388
24.02.2016 08:00;0;0;0;0;0;0;0;0.486873;0.447447;0.32946;0.335465;0.339373;0.041116
24.02.2016 08:15;0;0;0;0.0667412;0.0892566;0;0.0356396;0.568989;0.495741;0.311833;0.321581;0.326057;0.030837
24.02.2016 08:30;0;0;0;0.133482;0.178513;0;0.0712793;0.651106;0.544036;0.294207;0.307697;0.312741;0.0469897
24.02.2016 08:45;0;0;0;0.200224;0.26777;0;0.106919;0.733223;0.592331;0.27658;0.293813;0.299425;0.0807636
24.02.2016 09:00;0;0;0;0.266965;0.357027;0;0.142559;0.815339;0.640626;0.258954;0.279929;0.286109;0.0792952
24.02.2016 09:15;0;0;0;0.253077;0.326019;0;0.146936;0.7679;0.620316;0.246861;0.271396;0.280044;0.0726872
24.02.2016 09:30;0;0;0;0.239189;0.295012;0;0.151313;0.720461;0.600007;0.234768;0.262864;0.273979;0.0425844
24.02.2016 09:45;0;0;0;0.225301;0.264004;0;0.15569;0.673021;0.579697;0.222676;0.254331;0.267913;0.129222
24.02.2016 10:00;0;0;0;0.211413;0.232997;0;0.160067;0.625582;0.559388;0.210583;0.245798;0.261848;0.161527
24.02.2016 10:15;0;0.016095;0;0.202475;0.219925;0;0.158431;0.660826;0.591227;0.204871;0.240469;0.259094;0.0690162
24.02.2016 10:30;0;0.03219;0;0.193536;0.206854;0;0.156794;0.696069;0.623066;0.199159;0.23514;0.256339;0.0212922
24.02.2016 10:45;0;0.048285;0;0.184598;0.193783;0;0.155158;0.731313;0.654904;0.193447;0.22981;0.253585;0.0352423
24.02.2016 11:00;0;0.0643799;0;0.175659;0.180711;0;0.153522;0.766557;0.686743;0.187735;0.224481;0.250831;0.0271659
24.02.2016 11:15;0.0137647;0.0741584;0.0128362;0.131744;0.135533;0;0.115142;0.795538;0.720005;0.182757;0.221481;0.253686;0.0646109
24.02.2016 11:30;0.0275294;0.0839368;0.0256724;0.0878295;0.0903556;0;0.0767611;0.82452;0.753266;0.177778;0.218482;0.25654;0.0785609
24.02.2016 11:45;0.0412941;0.0937152;0.0385087;0.0439148;0.0451778;0;0.0383806;0.853501;0.786528;0.1728;0.215482;0.259395;0.0932452
24.02.2016 12:00;0.0550587;0.103494;0.0513449;0;0;0;0;0.882483;0.819789;0.167822;0.212483;0.26225;0.155653
24.02.2016 12:15;0.0412941;0.096541;0.0385087;0;0;0;0;0.879441;0.810743;0.165717;0.21461;0.266379;0.104258
24.02.2016 12:30;0.0275294;0.0895883;0.0256724;0;0;0;0;0.8764;0.801698;0.163611;0.216738;0.270508;0.0279001
24.02.2016 12:45;0.0137647;0.0826357;0.0128362;0;0;0;0;0.873358;0.792652;0.161506;0.218866;0.274636;0.0198238
24.02.2016 13:00;0;0.0756831;0;0;0;0;0;0.870317;0.783606;0.1594;0.220994;0.278765;0.113069
24.02.2016 13:15;0;0.0703172;0;0;0;0;0;0.870105;0.789153;0.163076;0.226153;0.285934;0.160793
24.02.2016 13:30;0;0.0649514;0;0;0;0;0;0.869893;0.794701;0.166752;0.231312;0.293103;0.183554
24.02.2016 13:45;0;0.0595856;0;0;0;0;0;0.869681;0.800249;0.170427;0.236471;0.300271;0.0895742
24.02.2016 14:00;0;0.0542198;0;0;0;0;0;0.86947;0.805797;0.174103;0.24163;0.30744;0.10279
24.02.2016 14:15;0;0.0406649;0;0;0;0;0;0.827873;0.783081;0.187505;0.255049;0.324009;0.13583
24.02.2016 14:30;0;0.0271099;0;0;0;0;0;0.786276;0.760365;0.200907;0.268467;0.340578;0.020558
24.02.2016 14:45;0;0.0135549;0;0;0;0;0;0.744679;0.737648;0.21431;0.281886;0.357147;0.147577
24.02.2016 15:00;0;0;0;0;0;0;0;0.703082;0.714932;0.227712;0.295304;0.373715;0.359031
24.02.2016 15:15;0;0;0;0;0;0;0;0.661146;0.681278;0.238551;0.307564;0.389262;0.370044
24.02.2016 15:30;0;0;0;0;0;0;0;0.619211;0.647624;0.249391;0.319824;0.404809;0.295888
24.02.2016 15:45;0;0;0;0;0;0;0;0.577275;0.61397;0.26023;0.332084;0.420357;0.179148
24.02.2016 16:00;0;0;0;0;0;0;0;0.535339;0.580316;0.27107;0.344343;0.435904;0.13069
24.02.2016 16:15;0;0;0;0;0;0;0;0.522078;0.576111;0.273846;0.352605;0.445035;0.0491924
24.02.2016 16:30;0;0;0;0;0;0;0;0.508817;0.571907;0.276623;0.360867;0.454166;0.030837
24.02.2016 16:45;0;0;0;0;0;0;0;0.495556;0.567702;0.2794;0.369129;0.463297;0.0132159
24.02.2016 17:00;0;0;0;0;0;0;0;0.482295;0.563498;0.282177;0.377391;0.472428;0.00807636
24.02.2016 17:15;0;0;0;0;0;0;0;0.472687;0.518701;0.289439;0.380787;0.475502;0.0110132
24.02.2016 17:30;0;0;0;0;0;0;0;0.46308;0.473903;0.296701;0.384183;0.478577;0.00367107
24.02.2016 17:45;0;0;0;0;0;0;0;0.453473;0.429106;0.303963;0.38758;0.481651;0.00660793
24.02.2016 18:00;0;0;0;0;0;0;0;0.443865;0.384309;0.311225;0.390976;0.484725;0.0146843
24.02.2016 18:15;0;0;0;0;0;0;0;0.423888;0.364151;0.327479;0.397449;0.487065;0.0227606
24.02.2016 18:30;0;0;0;0;0;0;0;0.403911;0.343993;0.343733;0.403923;0.489404;0.0176211
24.02.2016 18:45;0;0;0;0;0;0;0;0.383934;0.323835;0.359986;0.410396;0.491744;0.020558
24.02.2016 19:00;0;0;0;0;0;0;0;0.363956;0.303677;0.37624;0.41687;0.494083;0.0242291
24.02.2016 19:15;0;0;0;0;0;0;0;0.374358;0.337309;0.381835;0.425198;0.495312;0.0176211
